id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
c6fc126c-8199-40e9-ba6b-daaccad94a8a,Yago Cavalcante,1949-03-21,956.089.715-68,53762-477,Moreira de Mendonça,BA,Brasil,M,+55 (061) 6035 2509,95608971568@exemplo.com.br,2024-05-13
41c3a21f-cd71-4fc6-bba1-d7ce2f8e8bef,Leonardo Pastor,1953-04-23,871.558.049-53,92193250,Monteiro de Fonseca,RJ,Brasil,F,0500 005 7233,87155804953@exemplo.com.br,2024-04-15
86c1267b-cd9e-4592-9847-4d438e97e5aa,Sabrina da Cunha,1958-01-03,190.076.880-77,23704891,Gomes,RO,Brasil,M,+55 (081) 9650-4471,19007688077@exemplo.com.br,2024-10-22
68f4c66c-3fdc-4075-b1a3-be37de9b901f,Enrico Andrade,1964-08-16,185.333.485-49,98082165,Silveira de Alves,TO,Brasil,M,11 5611-3038,18533348549@exemplo.com.br,2025-01-10
7e0bb250-6d45-4a71-8266-dd4e860a5bb0,Cauê Azevedo,2003-11-28,796.782.126-22,28757-258,Abreu,DF,Brasil,F,(081) 3475 2604,79678212622@exemplo.com.br,2024-06-12
f9d7633c-d7bb-423d-95d5-6c153e22bf8d,Ravi Moreira,1962-04-26,374.613.353-23,71526-106,Aragão de Minas,SE,Brasil,F,(081) 1439 8599,37461335323@exemplo.com.br,2024-12-02
d1576cef-1d7a-4438-a20e-d7523c26454b,Ana Liz Vasconcelos,1973-08-22,786.660.319-21,03294-267,Cirino de Marques,AL,Brasil,F,0300 206 3247,78666031921@exemplo.com.br,2023-08-03
1a06ef6f-5ba2-49d6-9cb1-876ced90fa5d,Lavínia Cavalcanti,1996-11-02,828.926.009-05,83426657,Novais do Norte,AM,Brasil,F,+55 (021) 8288 7817,82892600905@exemplo.com.br,2023-12-05
129d6e51-6162-4afe-b5ee-9e3814c81b7a,Stella Mendes,1969-01-15,891.306.890-47,28905792,Freitas da Mata,PE,Brasil,M,84 2493 3350,89130689047@exemplo.com.br,2024-06-19
25f9844c-aa6a-483e-9fc4-085a2593e9f3,Anthony Pereira,1986-08-20,739.047.211-71,55487542,Moura,RR,Brasil,M,51 7403 4326,73904721171@exemplo.com.br,2023-12-13
c0511506-8f16-4710-b9bf-4aed51be37ee,Pedro Henrique Mendes,2000-02-13,201.155.173-66,11492-159,Rios,GO,Brasil,M,+55 (051) 4659-2418,20115517366@exemplo.com.br,2024-02-07
7fc9d7b0-0e5e-4cc2-9598-c685873287f9,Maria Eduarda Câmara,1975-09-03,900.890.668-64,48050608,Abreu,PR,Brasil,F,51 7322 0096,90089066864@exemplo.com.br,2023-11-12
01f736bc-4656-4ee3-9887-3c9df322c6da,Cauã Araújo,1957-04-09,080.078.126-74,27561-765,Andrade da Prata,AM,Brasil,M,(051) 9450 8500,08007812674@exemplo.com.br,2024-03-26
d553c3d4-ad81-4d03-bcca-d4f5e579794b,Paulo Souza,1995-12-15,602.699.738-11,94957953,Mendonça Alegre,AC,Brasil,F,+55 (071) 5401 0329,60269973811@exemplo.com.br,2025-04-23
35881d61-3bd6-4826-aa48-601e97229985,Vinicius Santos,1943-01-07,722.186.205-69,45537249,Rodrigues,MS,Brasil,F,0800 105 9872,72218620569@exemplo.com.br,2024-09-20
7d4c1f73-06a3-4926-8da3-fb86a73b8426,Rhavi Sousa,1984-10-29,308.939.753-48,44291647,Castro das Flores,SE,Brasil,M,(071) 6006 8301,30893975348@exemplo.com.br,2024-07-18
d1321188-72a5-4283-addc-0cea3f3574b3,Dr. Danilo da Rosa,2004-08-02,302.246.399-33,00751794,Machado da Praia,AM,Brasil,M,31 3245 7577,30224639933@exemplo.com.br,2023-09-20
6867c628-b6c7-4b9d-aa9f-74844772af6f,Isabela Correia,1943-02-20,698.572.893-56,64256-360,Pinto de Santos,SE,Brasil,M,(021) 3299-4593,69857289356@exemplo.com.br,2024-10-14
f51fd65d-a8c0-41d7-8526-7b75fe0f581c,Yago da Mota,1948-01-15,836.116.516-39,43905778,Melo de Teixeira,AL,Brasil,M,(011) 2367-6932,83611651639@exemplo.com.br,2024-12-02
696874b5-22af-4896-8b61-29e4488afb94,Daniela Pires,1981-12-02,400.273.911-13,62666649,Rodrigues Alegre,TO,Brasil,M,0500 407 4231,40027391113@exemplo.com.br,2023-08-17
007c056d-f5cc-4079-b46a-50ce0fc3902f,Isis Vargas,1957-07-28,990.906.832-74,26822-543,Pastor,RN,Brasil,F,+55 (051) 5013 3257,99090683274@exemplo.com.br,2024-09-05
2cc9c486-b13c-434e-ab0c-2b0727cc3c52,Maria Flor Cardoso,1969-02-26,349.348.839-61,77433-901,da Rocha,AM,Brasil,M,+55 (021) 2148-3604,34934883961@exemplo.com.br,2024-02-29
719b5d12-2ff6-46a8-beb3-b80a1fa840c2,Theo Lopes,1975-08-18,122.033.943-03,77907-399,Camargo,SC,Brasil,F,71 1409-8951,12203394303@exemplo.com.br,2023-06-18
04ce240d-f99c-43fb-9ce2-1cb0b47a27bd,José Miguel Moreira,2003-07-30,569.110.262-20,94876-520,Barbosa,DF,Brasil,M,(021) 5100-3291,56911026220@exemplo.com.br,2024-04-03
c3be038d-79e9-4395-9ee8-d976bb5381d9,Léo da Conceição,1987-12-01,636.594.948-81,61272-664,Sampaio de Minas,PA,Brasil,M,61 2458-3066,63659494881@exemplo.com.br,2025-01-31
c4f782c1-8bb4-47a0-a8dc-078b799c24a2,Dr. Luiz Gustavo Farias,1992-04-05,937.687.820-02,68339-335,Cunha,AL,Brasil,M,+55 71 7951-0398,93768782002@exemplo.com.br,2023-12-06
0e34a3b1-9d7f-430d-99a8-003873d02318,Fernanda Silva,1991-09-09,107.376.289-87,88964252,Teixeira,RO,Brasil,F,+55 11 0672-9786,10737628987@exemplo.com.br,2024-07-09
9eefc6b8-0106-4589-9c0c-d3be7a197f45,Benjamim Rios,1954-03-21,924.047.027-66,43510326,Lima do Norte,AM,Brasil,M,0900 063 5629,92404702766@exemplo.com.br,2023-07-15
559fba15-571c-4af1-964b-b8d598a60d08,Fernando Souza,2005-07-10,100.055.666-42,09341336,Aragão Grande,AL,Brasil,F,0500 209 6395,10005566642@exemplo.com.br,2024-06-17
feb8c653-a601-49ce-9bc2-b6377fd2a1a6,Sra. Clarice da Luz,2002-03-28,364.584.080-56,35158-504,Guerra,GO,Brasil,F,41 4075 0742,36458408056@exemplo.com.br,2024-06-20
93d2870a-c9cc-4d1d-85e3-bc7f4845b8eb,Ian da Cruz,1999-05-25,688.453.308-09,73227-149,Lima,RS,Brasil,M,0500-159-9191,68845330809@exemplo.com.br,2025-05-03
43e845a6-ad46-4c17-97b1-442c3186f08b,Yan Novaes,1984-05-27,430.201.442-79,11915664,Fogaça do Galho,CE,Brasil,M,0500-898-0863,43020144279@exemplo.com.br,2025-02-01
fb68c4c9-83fd-4919-adc0-272513dad75e,Joana Fogaça,1976-12-11,511.732.124-27,99890317,Garcia dos Dourados,PE,Brasil,M,+55 (051) 2879-0617,51173212427@exemplo.com.br,2024-11-26
035ff09e-a719-4ecd-8f0e-3ab23ef223e3,Maysa Moura,2007-03-29,800.499.252-84,23949-227,Câmara de Correia,PA,Brasil,M,+55 (021) 8246-0191,80049925284@exemplo.com.br,2025-02-21
dc558616-117c-4b62-99f6-a949b2dfaaf6,Pedro Lucas Cavalcante,1958-10-26,983.839.656-58,59146878,Vieira,CE,Brasil,F,84 3205-1046,98383965658@exemplo.com.br,2023-12-02
447145aa-19fd-4269-92ed-ee67a3fa7ead,Bárbara da Luz,1984-10-31,556.976.623-06,85376654,da Paz,PI,Brasil,M,+55 (071) 6773-5888,55697662306@exemplo.com.br,2024-01-03
3ec6b030-2b71-4fad-b3d4-a3423d945a92,João Miguel Cunha,1954-09-21,283.065.239-89,78883291,Cirino Alegre,SP,Brasil,M,61 9242-3863,28306523989@exemplo.com.br,2025-02-12
4c37406e-35dc-46f1-a3e0-f7fc1a37bfe3,Davi Sá,1977-09-18,258.684.535-16,81888933,Martins do Oeste,BA,Brasil,F,+55 (011) 5121-8694,25868453516@exemplo.com.br,2024-01-22
0c5a53c4-cac4-4c44-b7e3-948c7ed3fe36,Elisa Vieira,1963-04-11,336.015.962-55,16557933,Albuquerque,PI,Brasil,F,+55 (081) 8876 3995,33601596255@exemplo.com.br,2025-03-16
48450116-5b71-4bf2-821a-570bba944afc,Marcelo Garcia,1962-02-20,399.901.427-45,73638609,Almeida,PR,Brasil,F,+55 (041) 5795-2979,39990142745@exemplo.com.br,2023-12-24
e28907ea-8a46-4ff3-9201-da764c3eb969,Dr. Samuel Rios,1954-10-08,142.524.579-63,17559-452,Pinto,CE,Brasil,M,61 5639 8153,14252457963@exemplo.com.br,2024-09-05
1893c155-2092-44fc-a431-5f4cb7ea01e0,Srta. Cecilia Garcia,1989-01-10,541.699.816-59,28933-907,Pastor,AL,Brasil,M,0300 847 0150,54169981659@exemplo.com.br,2025-02-18
ed108a13-e715-45b2-a918-0daaf37f2645,Srta. Agatha Gonçalves,1937-05-06,291.053.171-82,00785-894,Oliveira,AL,Brasil,M,0900 647 5789,29105317182@exemplo.com.br,2024-07-06
44e1030d-2258-47f6-843d-3263bb2b435e,Julia Vieira,1952-03-20,952.656.741-04,35778493,Cavalcanti de Minas,MA,Brasil,F,21 9276 6042,95265674104@exemplo.com.br,2024-01-13
5e3aabdd-0222-4632-95ac-fc0201f1d560,Emanuelly Rocha,1998-04-26,014.695.248-49,57806-030,Andrade,SE,Brasil,M,(021) 1383 1693,01469524849@exemplo.com.br,2024-08-20
a848f3ea-27a7-4cc7-aaf4-237e2f216d3c,Juliana Nunes,1995-01-20,855.900.200-08,78034320,da Paz,SE,Brasil,M,(061) 8063 9826,85590020008@exemplo.com.br,2024-09-17
5839809e-3ba9-4c9f-9304-b8a635d48385,Allana Abreu,1985-04-26,431.353.687-88,86273852,da Paz,AM,Brasil,F,+55 (031) 4806 0189,43135368788@exemplo.com.br,2025-03-01
da7d9bd1-fd0e-4e3e-8510-69c381d5defd,Mariane Cardoso,2002-12-16,816.097.869-05,10725-787,Marques,PR,Brasil,M,31 5280-7521,81609786905@exemplo.com.br,2024-09-10
d4eb9a38-da1e-447d-b834-4b0d4294fa01,Kamilly Rocha,1983-03-14,728.989.749-82,31319-748,Mendonça,PR,Brasil,M,+55 41 7784-8046,72898974982@exemplo.com.br,2024-07-11
c11d1fdc-b31f-4a87-977b-7a271550f208,Lorena Garcia,1945-03-20,690.600.514-32,42180967,Campos de da Rosa,TO,Brasil,M,81 9061-3536,69060051432@exemplo.com.br,2024-12-14
65737e39-efef-4725-9ce2-7a86203fbd2a,Luara Fogaça,2002-02-05,744.971.831-94,86733-250,Lopes de Jesus,DF,Brasil,M,(081) 3214-3041,74497183194@exemplo.com.br,2023-11-20
4b267bd6-bd84-4660-83a2-0da23b8b25df,Ana Júlia Cavalcanti,1986-02-05,995.894.126-17,71296-136,Brito de Ramos,DF,Brasil,F,+55 (084) 6329 8675,99589412617@exemplo.com.br,2024-02-13
c103259a-49ba-496d-94f5-6776eedb4ea0,Léo Andrade,2006-12-30,642.154.107-26,60494832,Vieira,PA,Brasil,M,+55 (051) 0274 6693,64215410726@exemplo.com.br,2024-05-25
03e99048-5083-4432-94a3-e3db3ca9c46b,Isaque Rocha,2004-10-12,669.777.737-28,48575132,Cavalcanti,BA,Brasil,M,+55 51 8051 3289,66977773728@exemplo.com.br,2024-03-01
6bf32d9f-44a6-4de3-9ad0-28642c8e27b8,Alexia Sá,1968-12-13,224.932.269-22,97310-466,Caldeira,MS,Brasil,F,(031) 2355 3475,22493226922@exemplo.com.br,2024-10-12
a00f9f7b-9a33-4d09-81cb-d29be95a5eee,Stella Sousa,1958-10-31,134.296.154-00,89009-950,Silva,MT,Brasil,M,0300-497-1365,13429615400@exemplo.com.br,2024-10-28
a00246cf-bfd7-4c1f-9384-ca55b28b9a3a,Dra. Aylla Ferreira,1948-02-01,469.768.877-50,27069776,Vieira da Praia,GO,Brasil,M,0900-894-7771,46976887750@exemplo.com.br,2025-02-24
91d90727-61e7-4c61-84c7-9b8073fad788,João Miguel Viana,1969-11-04,765.351.264-57,29265856,Guerra da Mata,MA,Brasil,M,+55 (031) 7629-2552,76535126457@exemplo.com.br,2023-12-16
a9969e1c-291e-4f0e-8849-e633248e6b5c,Evelyn da Conceição,1984-12-14,295.247.035-62,43958575,Castro,MS,Brasil,M,+55 (011) 3284 5618,29524703562@exemplo.com.br,2024-01-16
d3ab2e6d-96b4-4a76-ac27-36dd2a3f0446,Luiz Otávio Ramos,1953-05-09,890.507.625-88,40663766,Marques de Sales,AP,Brasil,M,61 6890-3251,89050762588@exemplo.com.br,2024-10-06
2fea1cbb-08da-4c48-8509-4dbce2d45049,Maria Câmara,1939-03-18,545.551.509-73,32409567,Vasconcelos,PR,Brasil,M,71 8173-7928,54555150973@exemplo.com.br,2025-04-09
5662000c-d402-4077-a87e-6d738498126d,Dra. Lavínia Castro,1986-06-13,684.085.259-98,17704-317,Cavalcante da Praia,PI,Brasil,M,(021) 7543 5405,68408525998@exemplo.com.br,2025-04-14
03dde524-a0da-4938-be0a-d603f888ddf4,Maria Luiza Vasconcelos,1983-08-23,761.144.646-38,39622-868,Barbosa de Silveira,PI,Brasil,F,71 6087-1183,76114464638@exemplo.com.br,2024-04-30
148c6b52-c800-4a55-90de-61d236ceacbd,Srta. Maria Júlia da Cunha,1949-09-09,720.914.376-75,42344-328,Casa Grande de da Costa,RS,Brasil,M,41 4247-8438,72091437675@exemplo.com.br,2023-11-14
7b9de88b-bc78-496d-8e3c-04fed9c7c1fa,Dr. Guilherme Lima,1944-04-13,756.148.332-04,84247604,Pereira,BA,Brasil,F,71 2756-6678,75614833204@exemplo.com.br,2024-09-11
487720ee-5cdf-40ad-9c26-4baf068e466d,Davi Lucas Farias,1974-12-06,776.507.675-28,34604-392,Siqueira Alegre,AP,Brasil,F,(021) 0228 2162,77650767528@exemplo.com.br,2024-08-06
392e3c79-18bf-4f8d-91ba-c129bfa7ad3b,Arthur Ferreira,1949-03-02,888.100.807-22,10003888,Cirino,PE,Brasil,M,61 8142 0462,88810080722@exemplo.com.br,2024-10-11
c02643a2-ffd2-4bbc-89a4-f41449e1f606,Sr. Igor Santos,1959-06-20,249.776.900-03,13282-248,Novaes,MT,Brasil,M,+55 61 7222-3546,24977690003@exemplo.com.br,2024-11-29
7cf959c2-6086-4e08-bca2-a5a486b590b6,Allana Machado,1935-05-01,233.093.090-29,76746-289,Abreu de Barros,RO,Brasil,F,+55 (081) 7539-6663,23309309029@exemplo.com.br,2024-08-14
2e463a97-9491-4b8b-af22-9d82cd7e4a09,Sr. Enrico Moura,1980-11-19,989.396.593-93,82999-685,Vieira Verde,MA,Brasil,F,+55 (031) 8531 6272,98939659393@exemplo.com.br,2024-07-20
827a5f34-8ec9-49ef-b161-3f35c254b6f2,Melina Ferreira,1999-01-20,399.155.064-62,39060322,Rios da Serra,TO,Brasil,M,+55 31 0649 7446,39915506462@exemplo.com.br,2023-09-04
e8c82384-26c0-4329-8990-4adf2bf5603b,Francisco das Neves,2000-11-03,512.072.961-82,75011-409,da Paz,AL,Brasil,M,61 4598 1588,51207296182@exemplo.com.br,2025-05-10
2b4f7f85-4d98-467d-bab7-4d2c9b553293,Rafaela Teixeira,1971-01-12,467.005.851-46,05446033,Pires,BA,Brasil,M,(021) 6145 8988,46700585146@exemplo.com.br,2023-06-30
ca75984c-a667-41b0-bd26-acf4768676d4,Srta. Maria Flor da Costa,1955-07-29,941.599.235-34,23621532,Fernandes,AM,Brasil,M,+55 (071) 1324-3950,94159923534@exemplo.com.br,2023-12-09
6e985eee-c008-4c76-a31b-43bc10c999c5,Olívia Vieira,1941-07-23,816.786.114-47,42224-775,Pastor do Galho,AP,Brasil,F,(031) 9411 8710,81678611447@exemplo.com.br,2023-08-17
e3a81041-be22-4b7d-8e27-6f3ec20ea855,Dr. Danilo Monteiro,1963-09-11,349.864.176-26,78625722,Dias,MT,Brasil,F,+55 11 6382-9163,34986417626@exemplo.com.br,2025-02-17
27ee061e-220c-41a6-8d79-ef1cbffbccf1,Alana Gonçalves,1937-12-03,197.080.321-43,63789-991,Camargo de Freitas,AM,Brasil,M,(071) 2143 1779,19708032143@exemplo.com.br,2023-07-08
c6828126-807a-49ff-952f-eef48c5832f0,Srta. Laís Camargo,1993-03-03,070.957.225-25,15990-879,Casa Grande,CE,Brasil,M,(021) 7590-7342,07095722525@exemplo.com.br,2024-09-11
36d67867-ef25-4e2e-a4fa-db72a51f9f5f,Pedro Lucas da Conceição,1967-10-31,342.393.401-47,90795717,Pastor,BA,Brasil,F,(041) 9128 5806,34239340147@exemplo.com.br,2024-05-10
e4fbf54f-d79d-43d1-959a-68d305144852,Maria Sophia Cavalcanti,1980-02-29,811.539.890-09,48958-100,Garcia,RN,Brasil,F,+55 (041) 9259 8806,81153989009@exemplo.com.br,2025-04-09
b51292cf-ddc8-407c-894e-8642b45b4a0d,Arthur Monteiro,1987-06-06,489.926.450-13,00114114,Costa Verde,PR,Brasil,M,(051) 8497 1960,48992645013@exemplo.com.br,2024-10-01
83dd32d7-f674-4332-82ff-832d5583d9fd,Lucca Azevedo,1999-04-10,376.979.383-76,56628-312,Ribeiro da Serra,RR,Brasil,F,+55 11 2809 4843,37697938376@exemplo.com.br,2023-06-13
fc0501a4-4b97-46c6-9598-e136098973ac,Fernando Cavalcanti,2000-11-19,645.385.078-44,05522537,Almeida de Minas,RS,Brasil,M,+55 (081) 2956 7281,64538507844@exemplo.com.br,2025-05-13
1dc21a2d-4024-417a-947d-1749b7087271,Melissa Silveira,2001-03-25,220.173.731-89,48831810,Teixeira,MA,Brasil,F,+55 (084) 7257-8804,22017373189@exemplo.com.br,2024-12-01
46fdee49-308a-40fc-a8cc-5ed8f2839926,Srta. Ana Sophia Souza,1978-02-14,322.523.382-43,21038-726,Araújo,AP,Brasil,M,(041) 3950-5353,32252338243@exemplo.com.br,2024-03-04
2162c611-b806-4d56-af1e-06448f8cd3db,Ana Macedo,1953-03-18,003.012.119-96,39205095,Cardoso,PI,Brasil,M,(041) 5151-7224,00301211996@exemplo.com.br,2024-11-22
156e4577-66a5-4e0b-a6f3-45cb0273c199,Hellena Cardoso,1948-04-21,533.879.623-65,91236342,Fogaça Verde,PB,Brasil,F,+55 21 0627-8553,53387962365@exemplo.com.br,2024-08-29
6a788746-1419-42a2-ab03-2fa67262598a,Agatha Carvalho,1957-04-23,646.700.106-10,32234475,Nascimento,MG,Brasil,F,51 0457 3404,64670010610@exemplo.com.br,2025-03-19
97d4f099-a17d-40c3-8b54-4109ddea1fbe,Leandro Fernandes,1938-09-01,487.170.955-97,74467205,Garcia,AC,Brasil,M,(041) 2610-8156,48717095597@exemplo.com.br,2025-02-25
a25efdeb-efc6-493d-af95-cedb400aa476,Maria Cecília da Luz,1939-10-02,809.667.456-30,62454994,Ramos do Norte,AL,Brasil,M,0800 943 9372,80966745630@exemplo.com.br,2023-11-23
9c85c20c-f901-4b96-8dfa-0ff6a990ebe1,Maysa Silveira,1964-07-22,075.088.620-74,95102326,Martins,MS,Brasil,M,+55 (021) 0009 6540,07508862074@exemplo.com.br,2023-12-09
63261ee2-c655-40b2-abf7-db458cbf43f2,Sra. Ayla Sá,2000-05-30,855.316.517-70,94547156,Pereira de Sampaio,TO,Brasil,F,(081) 3850-5796,85531651770@exemplo.com.br,2023-12-30
c61a3366-d85e-4d7b-9355-749bffa02cd7,Ana Liz Rodrigues,1993-07-10,906.291.486-17,52402667,Ramos,SC,Brasil,F,+55 31 3749 0051,90629148617@exemplo.com.br,2023-09-06
2fff6fd7-b863-4ef6-b26c-ff38fc88c06d,Sra. Bárbara Campos,1987-06-14,620.369.632-75,18984854,Guerra,PA,Brasil,F,81 4658 4112,62036963275@exemplo.com.br,2023-10-20
f6e40588-0fb3-422d-ac3e-df4a7a532b34,Rafael Fogaça,1939-07-18,910.392.104-24,55185-784,Moreira de Ribeiro,BA,Brasil,M,61 7043-9282,91039210424@exemplo.com.br,2024-07-18
a5948817-74e4-457c-9dd7-5061a7d18edc,Luísa Macedo,1993-05-02,528.499.601-38,09074864,Pastor,ES,Brasil,M,(021) 5977-6346,52849960138@exemplo.com.br,2024-07-06
59387e60-6dbf-4701-a73c-850267c192ba,Isabella Carvalho,1981-07-23,143.578.086-86,77781592,da Mota da Mata,RO,Brasil,F,+55 (061) 2043 3714,14357808686@exemplo.com.br,2024-12-15
8817f118-ef11-4df4-9719-d736025063ad,Maria Júlia Pinto,1980-07-04,312.423.545-13,49845-262,Sá das Pedras,RR,Brasil,M,(021) 7755 5056,31242354513@exemplo.com.br,2024-07-19
0a34e858-0a6d-497f-a78c-8499171fd9a3,Sr. Noah Melo,1981-11-15,964.106.811-42,86243-249,Souza de Costela,AC,Brasil,F,(081) 4847-3002,96410681142@exemplo.com.br,2025-01-04
1d391cf3-c393-4961-bcfa-db3c0c7c976d,Juliana Viana,1936-03-29,000.838.530-71,81476-828,Rios,ES,Brasil,F,+55 (041) 2640-3129,00083853071@exemplo.com.br,2024-02-01
426074cc-e714-4e7a-a460-d77ced597f03,Luiz Felipe Gomes,1978-03-25,640.335.276-57,86277400,Dias do Norte,RJ,Brasil,M,0500-116-8260,64033527657@exemplo.com.br,2024-08-09
c8127fba-68ea-40e6-8c51-c3c391607d13,Rafael Santos,1951-10-25,244.309.236-28,63015446,Pereira da Praia,AM,Brasil,F,51 4576 8652,24430923628@exemplo.com.br,2024-03-30
e173cd54-24bf-42b8-b219-47333a2b9bb4,Zoe Pimenta,1969-02-21,851.428.425-98,08837-420,Martins das Flores,AM,Brasil,M,0800-811-2899,85142842598@exemplo.com.br,2024-10-09
7483c8bb-e150-4eda-817d-84f211b7a080,Bento Rezende,2000-09-22,181.449.414-90,51506510,Porto,PB,Brasil,F,(084) 1638-3406,18144941490@exemplo.com.br,2023-06-13
6613d272-cb59-46c7-97d7-815af61f2195,Sr. Ravi Lucca Cavalcante,1936-01-13,492.910.804-60,87037867,Aragão de Pires,PB,Brasil,F,(051) 1968 5949,49291080460@exemplo.com.br,2025-05-15
4cad9a12-f9f0-4553-baf2-161479e5338c,Caleb Cunha,1977-08-03,618.405.767-18,46790330,das Neves dos Dourados,RS,Brasil,M,(071) 9971 5149,61840576718@exemplo.com.br,2025-01-17
177b4e04-229a-41aa-86ca-a561828c6f12,Larissa Freitas,1967-12-03,886.539.306-82,92673254,Campos do Oeste,AP,Brasil,F,84 5032-8022,88653930682@exemplo.com.br,2025-04-21
18e8947b-b56b-4675-b350-1b23dcfaf4e5,Davi Luiz Ribeiro,1938-03-03,681.683.684-20,96801124,Pires,SP,Brasil,M,61 1387 4945,68168368420@exemplo.com.br,2024-03-15
0005fd58-8d67-4c7b-a863-b5068ff111db,Helena da Paz,1955-03-26,629.758.918-99,79559-128,das Neves,ES,Brasil,F,+55 21 4891 7155,62975891899@exemplo.com.br,2023-09-24
bb330d50-17f9-425b-aecd-611689ff6bf6,Renan Rezende,1947-06-02,319.426.342-68,22663-477,Rodrigues do Sul,CE,Brasil,F,+55 31 4524 8933,31942634268@exemplo.com.br,2023-08-02
fed9e0fe-f523-4377-ab27-2360aaff4079,Dr. Nathan Pires,1981-05-19,708.262.954-58,05448124,Casa Grande de Caldeira,RS,Brasil,M,0500 848 1084,70826295458@exemplo.com.br,2024-06-08
8461ace6-f0ea-42e8-a87f-cc05189d5d0a,Kamilly Novais,1990-04-05,736.999.849-69,35162355,Guerra,PE,Brasil,M,+55 84 6874 5929,73699984969@exemplo.com.br,2025-02-18
ba0a4de3-34a4-4b2a-9e8f-ac2aaac765c0,Srta. Ágatha Almeida,1941-08-09,184.060.104-78,89228849,da Mota de Rodrigues,PR,Brasil,M,+55 (021) 4912-1110,18406010478@exemplo.com.br,2024-03-23
da7af690-c8be-451d-85a8-c1df124542d1,Maria Luiza Rocha,1954-05-23,379.701.140-96,91621964,Mendonça,SP,Brasil,M,+55 81 7703-3634,37970114096@exemplo.com.br,2023-08-28
d2e83cc3-9617-4fcb-96f0-50f1b612636c,Maria Alice Azevedo,1989-07-24,809.346.633-90,23681070,Cassiano de Goiás,RO,Brasil,M,0900 327 9724,80934663390@exemplo.com.br,2025-04-02
0e47a2b3-29eb-4aca-8757-e9abeb6ad438,Maysa Ferreira,2003-01-16,789.873.433-18,23205692,Borges,AM,Brasil,F,0300 471 8257,78987343318@exemplo.com.br,2024-11-18
81ec93db-c1f9-4ba2-a4ca-7a73b2e03cb2,Luiz Fernando Cunha,1990-06-22,987.424.355-15,41445136,Dias,AC,Brasil,M,+55 41 1211-6519,98742435515@exemplo.com.br,2023-07-04
a2ecb581-eccf-46aa-a684-0be5e815c645,Ryan Borges,1969-01-21,644.646.832-20,22266-744,Martins,AC,Brasil,F,+55 (081) 2867-5983,64464683220@exemplo.com.br,2024-02-02
05b6476a-2046-411d-b70f-26cce2a5f1c2,Vitor Hugo Carvalho,1991-10-28,543.543.720-62,07667-548,Ferreira da Serra,AC,Brasil,M,+55 (081) 7089-7103,54354372062@exemplo.com.br,2024-11-25
a8ce95f5-672d-4ac5-89a6-8bafd758491f,Nathan Azevedo,1947-01-27,638.665.451-91,18763-305,Rezende Alegre,CE,Brasil,M,+55 61 4478-4946,63866545191@exemplo.com.br,2024-06-20
a152c26b-35f8-4a76-8144-7562a81ad456,Caio Aragão,1942-06-10,122.506.543-27,47423489,Costela,SE,Brasil,M,61 7666 1905,12250654327@exemplo.com.br,2025-05-05
66e71fca-2b89-457f-a31e-bc39c5324ef6,Maria Luiza da Paz,1971-01-28,849.495.352-41,11318-785,Andrade de Minas,ES,Brasil,M,+55 (071) 6674 2574,84949535241@exemplo.com.br,2024-07-02
821be803-5115-42ca-b473-c59d443ea242,Maria Fernanda Câmara,1941-01-02,854.070.059-50,96000-521,Fonseca,SC,Brasil,F,0800-692-0999,85407005950@exemplo.com.br,2024-02-01
831e02c5-7fda-4e6d-bb38-f90745e6de1c,Rael da Mata,1977-07-28,527.498.924-34,55818514,Costa de Sampaio,PE,Brasil,F,+55 31 3553-2055,52749892434@exemplo.com.br,2024-03-14
c5a74d0b-5dc1-4d68-9b54-ad17842192da,Davi da Rocha,1990-06-02,397.243.171-59,81607658,Gomes,PA,Brasil,F,+55 (041) 6828 7018,39724317159@exemplo.com.br,2024-10-11
f10f3517-c421-4fa1-a52c-0a699e56019b,Maria Eduarda Araújo,1936-07-07,339.173.409-62,56128-724,Abreu,RS,Brasil,M,51 5282 6956,33917340962@exemplo.com.br,2025-04-09
72b5cdd2-88ef-4ef6-8874-3258f820877b,Dante Rocha,1958-08-09,734.810.126-67,64903076,Novais,BA,Brasil,M,41 3119 3373,73481012667@exemplo.com.br,2023-09-11
86d7f618-186a-405c-a793-2327589f4264,Gustavo Campos,1970-10-16,597.323.411-02,01195893,Moraes Alegre,MG,Brasil,F,+55 (041) 8938 6597,59732341102@exemplo.com.br,2024-11-05
6627d7d2-1070-47ae-a2cb-830cb291138f,Maria Laura Garcia,1943-04-28,300.526.251-60,80115561,Sampaio,SP,Brasil,M,(031) 3415 0527,30052625160@exemplo.com.br,2023-09-14
bb707006-52d0-4996-ba83-bdb0e47a0b21,Asafe Silva,1946-07-04,651.524.629-03,05599-387,Ferreira,RN,Brasil,M,+55 21 3841 7928,65152462903@exemplo.com.br,2025-05-20
66303f14-22c6-4231-888d-00f1146d2c4e,Ísis da Paz,1990-08-09,109.191.026-79,04769-302,Fogaça de Lima,AC,Brasil,M,+55 (081) 8526-6954,10919102679@exemplo.com.br,2023-08-08
ca61cc05-3668-4222-9abb-0176e35c2b12,Maya Gonçalves,1968-11-20,915.325.387-98,55543-058,Lopes,GO,Brasil,F,71 5408-1599,91532538798@exemplo.com.br,2024-06-04
